Date,Open,High,Low,Close
1661958000000,0.00015700,0.00015710,0.00015630,0.00015680
1661958900000,0.00015660,0.00015690,0.00015660,0.00015690
1661959800000,0.00015690,0.00015720,0.00015680,0.00015720
1661960700000,0.00015710,0.00015800,0.00015710,0.00015760
1661961600000,0.00015760,0.00015760,0.00015720,0.00015730
1661962500000,0.00015700,0.00015720,0.00015670,0.00015700
1661963400000,0.00015680,0.00015700,0.00015680,0.00015680
1661964300000,0.00015700,0.00015720,0.00015700,0.00015720
1661965200000,0.00015710,0.00015740,0.00015700,0.00015740
1661966100000,0.00015740,0.00015760,0.00015740,0.00015760
1661967000000,0.00015740,0.00015760,0.00015720,0.00015750
1661967900000,0.00015740,0.00015740,0.00015670,0.00015700
1661968800000,0.00015680,0.00015720,0.00015680,0.00015720
1661969700000,0.00015730,0.00015740,0.00015720,0.00015720
1661970600000,0.00015730,0.00015740,0.00015720,0.00015720
1661971500000,0.00015720,0.00015720,0.00015680,0.00015680
1661972400000,0.00015700,0.00015710,0.00015660,0.00015660
1661973300000,0.00015680,0.00015740,0.00015680,0.00015740
1661974200000,0.00015730,0.00015730,0.00015710,0.00015730
1661975100000,0.00015740,0.00015740,0.00015700,0.00015700
1661976000000,0.00015700,0.00015700,0.00015680,0.00015680
1661976900000,0.00015670,0.00015670,0.00015660,0.00015660
1661977800000,0.00015670,0.00015680,0.00015670,0.00015680
1661978700000,0.00015670,0.00015690,0.00015670,0.00015690
1661979600000,0.00015690,0.00015730,0.00015690,0.00015730
1661980500000,0.00015720,0.00015720,0.00015720,0.00015720
1661981400000,0.00015710,0.00015740,0.00015710,0.00015720
1661982300000,0.00015700,0.00015700,0.00015680,0.00015680
1661983200000,0.00015700,0.00015740,0.00015700,0.00015720
1661984100000,0.00015700,0.00015700,0.00015660,0.00015660
1661985000000,0.00015670,0.00015670,0.00015670,0.00015670
1661985900000,0.00015650,0.00015650,0.00015650,0.00015650
1661986800000,0.00015660,0.00015660,0.00015630,0.00015630
1661987700000,0.00015650,0.00015650,0.00015590,0.00015600
1661988600000,0.00015580,0.00015580,0.00015550,0.00015550
1661989500000,0.00015540,0.00015550,0.00015530,0.00015540
1661990400000,0.00015560,0.00015600,0.00015540,0.00015600
1661991300000,0.00015620,0.00015620,0.00015600,0.00015600
1661992200000,0.00015600,0.00015600,0.00015490,0.00015490
1661993100000,0.00015480,0.00015490,0.00015360,0.00015390
1661994000000,0.00015390,0.00015410,0.00015370,0.00015380
1661994900000,0.00015400,0.00015400,0.00015390,0.00015400
