,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,IBM,IBM,IBM,IBM,IBM,IBM,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,GOOG,GOOG,GOOG,GOOG,GOOG,GOOG,F,F,F,F,F,F,GM,GM,GM,GM,GM,GM,META,META,META,META,META,META,NFLX,NFLX,NFLX,NFLX,NFLX,NFLX
,time thresh1,time thresh2,trail stop,strategy return,Trades,Hold return,time thresh1,time thresh2,trail stop,strategy return,Trades,Hold return,time thresh1,time thresh2,trail stop,strategy return,Trades,Hold return,time thresh1,time thresh2,trail stop,strategy return,Trades,Hold return,time thresh1,time thresh2,trail stop,strategy return,Trades,Hold return,time thresh1,time thresh2,trail stop,strategy return,Trades,Hold return,time thresh1,time thresh2,trail stop,strategy return,Trades,Hold return,time thresh1,time thresh2,trail stop,strategy return,Trades,Hold return,time thresh1,time thresh2,trail stop,strategy return,Trades,Hold return
357,58,155,5,2.1030186421125037,27,1383.426367259575,58,155,5,1.089021594357796,13,1127.400283319557,58,155,5,1.0322666843742936,37,20.232421420404844,58,155,5,1.0009624232334788,6,157.9049531899038,58,155,5,1.1827706296592435,11,54.49889659767462,58,155,5,1.2181050218601321,14,5.554472084124697,58,155,5,1.157126133534045,2,0.9526177538182468,58,155,5,1.0865245106842418,12,7.812451399528889,58,155,5,1.7452466135520317,11,370.3855468120318
358,58,155,7,5.028804118936771,27,1383.426367259575,58,155,7,0.7867892816421344,13,1127.400283319557,58,155,7,0.6856801994269082,35,20.232421420404844,58,155,7,1.2563095693400053,6,157.9049531899038,58,155,7,1.6774175704745407,11,54.49889659767462,58,155,7,1.6473884009408444,15,5.554472084124697,58,155,7,1.1192572901461284,2,0.9526177538182468,58,155,7,0.9290384509752465,12,7.812451399528889,58,155,7,2.3302191489315502,11,370.3855468120318
359,58,155,9,7.214728499558301,25,1383.426367259575,58,155,9,3.822863984065243,14,1127.400283319557,58,155,9,0.8068970003489454,33,20.232421420404844,58,155,9,2.464210246274807,6,157.9049531899038,58,155,9,1.713124072416844,11,54.49889659767462,58,155,9,3.880947563114294,15,5.554472084124697,58,155,9,1.0799830385316471,2,0.9526177538182468,58,155,9,0.8318049909982435,11,7.812451399528889,58,155,9,2.2770234382428662,11,370.3855468120318
360,58,160,1,1.2701038786202834,14,1383.426367259575,58,160,1,1.0171808738798624,8,1127.400283319557,58,160,1,0.9543557168876681,29,20.232421420404844,58,160,1,0.9905963575253676,2,157.9049531899038,58,160,1,0.9662359131697809,8,54.49889659767462,58,160,1,1.1671932401636333,11,5.554472084124697,58,160,1,1.0,0,0.9526177538182468,58,160,1,0.9998806947773403,9,7.812451399528889,58,160,1,1.0127812895439883,5,370.3855468120318
361,58,160,3,1.7187633194086605,26,1383.426367259575,58,160,3,0.9258554323601417,13,1127.400283319557,58,160,3,0.99638491382369,36,20.232421420404844,58,160,3,0.9144657659765502,6,157.9049531899038,58,160,3,1.019615064259182,10,54.49889659767462,58,160,3,1.1472653562760393,15,5.554472084124697,58,160,3,1.1127182911731646,2,0.9526177538182468,58,160,3,1.1082067015187214,11,7.812451399528889,58,160,3,1.1583861203586363,11,370.3855468120318
362,58,160,5,2.1030186421125037,27,1383.426367259575,58,160,5,1.0112814926357392,14,1127.400283319557,58,160,5,0.9248829453394987,38,20.232421420404844,58,160,5,1.0009624232334788,6,157.9049531899038,58,160,5,1.1827706296592435,11,54.49889659767462,58,160,5,1.2584946418672458,16,5.554472084124697,58,160,5,1.157126133534045,2,0.9526177538182468,58,160,5,1.0939907386840741,13,7.812451399528889,58,160,5,1.7452466135520317,11,370.3855468120318
363,58,160,7,5.028804118936771,27,1383.426367259575,58,160,7,0.7306241154915466,14,1127.400283319557,58,160,7,0.6143508572025037,36,20.232421420404844,58,160,7,1.2563095693400053,6,157.9049531899038,58,160,7,1.6774175704745407,11,54.49889659767462,58,160,7,1.6614073730296253,17,5.554472084124697,58,160,7,1.1192572901461284,2,0.9526177538182468,58,160,7,0.9014038997449287,13,7.812451399528889,58,160,7,2.3302191489315502,11,370.3855468120318
364,58,160,9,7.214728499558301,25,1383.426367259575,58,160,9,3.54996780227183,15,1127.400283319557,58,160,9,0.7229578223971246,34,20.232421420404844,58,160,9,2.464210246274807,6,157.9049531899038,58,160,9,1.713124072416844,11,54.49889659767462,58,160,9,3.7886696714915,17,5.554472084124697,58,160,9,1.0799830385316471,2,0.9526177538182468,58,160,9,0.8070626806953222,12,7.812451399528889,58,160,9,2.2770234382428662,11,370.3855468120318
365,58,165,1,1.2701038786202834,14,1383.426367259575,58,165,1,1.03901295386218,10,1127.400283319557,58,165,1,0.9543557168876681,29,20.232421420404844,58,165,1,0.9905963575253676,2,157.9049531899038,58,165,1,0.9662359131697809,8,54.49889659767462,58,165,1,1.1671932401636333,11,5.554472084124697,58,165,1,0.964711364219805,1,0.9526177538182468,58,165,1,0.9998806947773403,9,7.812451399528889,58,165,1,1.0127812895439883,5,370.3855468120318
366,58,165,3,1.6752531405405737,27,1383.426367259575,58,165,3,0.9178910141340861,15,1127.400283319557,58,165,3,0.99638491382369,36,20.232421420404844,58,165,3,0.9144657659765502,6,157.9049531899038,58,165,3,1.019615064259182,10,54.49889659767462,58,165,3,1.1472653562760393,15,5.554472084124697,58,165,3,1.0734519806699938,3,0.9526177538182468,58,165,3,1.1082067015187214,11,7.812451399528889,58,165,3,1.180748676298676,12,370.3855468120318
367,58,165,5,1.9752437030497374,28,1383.426367259575,58,165,5,0.9655722160293171,16,1127.400283319557,58,165,5,0.9248829453394987,38,20.232421420404844,58,165,5,1.0009624232334788,6,157.9049531899038,58,165,5,1.1827706296592435,11,54.49889659767462,58,165,5,1.2584946418672458,16,5.554472084124697,58,165,5,1.1068007041332497,3,0.9526177538182468,58,165,5,1.0939907386840741,13,7.812451399528889,58,165,5,1.7570387152864213,12,370.3855468120318
368,58,165,7,4.723264678159266,28,1383.426367259575,58,165,7,0.772501882980842,16,1127.400283319557,58,165,7,0.6143508572025037,36,20.232421420404844,58,165,7,1.2563095693400053,6,157.9049531899038,58,165,7,1.6774175704745407,11,54.49889659767462,58,165,7,1.6614073730296253,17,5.554472084124697,58,165,7,1.042341873742087,3,0.9526177538182468,58,165,7,0.9014038997449287,13,7.812451399528889,58,165,7,2.222255360211524,12,370.3855468120318
369,58,165,9,6.648512639662023,26,1383.426367259575,58,165,9,3.442217079863444,17,1127.400283319557,58,165,9,0.7229578223971246,34,20.232421420404844,58,165,9,2.464210246274807,6,157.9049531899038,58,165,9,1.713124072416844,11,54.49889659767462,58,165,9,3.7886696714915,17,5.554472084124697,58,165,9,0.9673211065759811,3,0.9526177538182468,58,165,9,0.8070626806953222,12,7.812451399528889,58,165,9,2.1715243149051657,12,370.3855468120318
370,58,170,1,1.2647647280592642,15,1383.426367259575,58,170,1,1.03901295386218,10,1127.400283319557,58,170,1,0.9543557168876681,29,20.232421420404844,58,170,1,0.9905963575253676,2,157.9049531899038,58,170,1,0.9647241253786933,9,54.49889659767462,58,170,1,1.1671932401636333,11,5.554472084124697,58,170,1,0.964711364219805,1,0.9526177538182468,58,170,1,0.9998806947773403,9,7.812451399528889,58,170,1,1.0127812895439883,5,370.3855468120318
371,58,170,3,1.6445441647976553,28,1383.426367259575,58,170,3,0.9178910141340861,15,1127.400283319557,58,170,3,0.99638491382369,36,20.232421420404844,58,170,3,0.9019946096320054,7,157.9049531899038,58,170,3,1.0461341741682668,11,54.49889659767462,58,170,3,1.1472653562760393,15,5.554472084124697,58,170,3,1.0734519806699938,3,0.9526177538182468,58,170,3,1.1082067015187214,11,7.812451399528889,58,170,3,1.180748676298676,12,370.3855468120318
372,58,170,5,1.9390356163460567,29,1383.426367259575,58,170,5,0.9655722160293171,16,1127.400283319557,58,170,5,0.9248829453394987,38,20.232421420404844,58,170,5,0.9761604095657831,7,157.9049531899038,58,170,5,1.2003506974133626,12,54.49889659767462,58,170,5,1.2584946418672458,16,5.554472084124697,58,170,5,1.1068007041332497,3,0.9526177538182468,58,170,5,1.0939907386840741,13,7.812451399528889,58,170,5,1.7570387152864213,12,370.3855468120318
373,58,170,7,4.754186647776225,29,1383.426367259575,58,170,7,0.772501882980842,16,1127.400283319557,58,170,7,0.6143508572025037,36,20.232421420404844,58,170,7,1.2251805215492078,7,157.9049531899038,58,170,7,1.652894407153932,12,54.49889659767462,58,170,7,1.6614073730296253,17,5.554472084124697,58,170,7,1.042341873742087,3,0.9526177538182468,58,170,7,0.9014038997449287,13,7.812451399528889,58,170,7,2.222255360211524,12,370.3855468120318
374,58,170,9,6.54908971778486,27,1383.426367259575,58,170,9,3.442217079863444,17,1127.400283319557,58,170,9,0.7229578223971246,34,20.232421420404844,58,170,9,2.4031516342933985,7,157.9049531899038,58,170,9,1.6659015480772716,12,54.49889659767462,58,170,9,3.7886696714915,17,5.554472084124697,58,170,9,0.9673211065759811,3,0.9526177538182468,58,170,9,0.8070626806953222,12,7.812451399528889,58,170,9,2.1715243149051657,12,370.3855468120318
375,58,175,1,1.2726198330617067,16,1383.426367259575,58,175,1,1.03901295386218,10,1127.400283319557,58,175,1,0.9366824727039931,30,20.232421420404844,58,175,1,0.9905963575253676,2,157.9049531899038,58,175,1,0.9647241253786933,9,54.49889659767462,58,175,1,1.1671932401636333,11,5.554472084124697,58,175,1,0.964711364219805,1,0.9526177538182468,58,175,1,0.9998806947773403,9,7.812451399528889,58,175,1,1.0127812895439883,5,370.3855468120318
376,58,175,3,1.634321080675243,29,1383.426367259575,58,175,3,0.9178910141340861,15,1127.400283319557,58,175,3,1.0647643263617448,37,20.232421420404844,58,175,3,0.9019946096320054,7,157.9049531899038,58,175,3,1.0461341741682668,11,54.49889659767462,58,175,3,1.1472653562760393,15,5.554472084124697,58,175,3,1.0734519806699938,3,0.9526177538182468,58,175,3,1.1082067015187214,11,7.812451399528889,58,175,3,1.180748676298676,12,370.3855468120318
377,58,175,5,1.9872072002595618,30,1383.426367259575,58,175,5,0.9655722160293171,16,1127.400283319557,58,175,5,0.9520854530133764,39,20.232421420404844,58,175,5,0.9761604095657831,7,157.9049531899038,58,175,5,1.2003506974133626,12,54.49889659767462,58,175,5,1.2584946418672458,16,5.554472084124697,58,175,5,1.1068007041332497,3,0.9526177538182468,58,175,5,1.0939907386840741,13,7.812451399528889,58,175,5,1.7570387152864213,12,370.3855468120318
378,58,175,7,4.783713590211437,30,1383.426367259575,58,175,7,0.772501882980842,16,1127.400283319557,58,175,7,0.6324200452999986,37,20.232421420404844,58,175,7,1.2251805215492078,7,157.9049531899038,58,175,7,1.652894407153932,12,54.49889659767462,58,175,7,1.6614073730296253,17,5.554472084124697,58,175,7,1.042341873742087,3,0.9526177538182468,58,175,7,0.9014038997449287,13,7.812451399528889,58,175,7,2.222255360211524,12,370.3855468120318
379,58,175,9,7.97278239409591,28,1383.426367259575,58,175,9,3.442217079863444,17,1127.400283319557,58,175,9,0.7316207522798975,35,20.232421420404844,58,175,9,2.4031516342933985,7,157.9049531899038,58,175,9,1.6659015480772716,12,54.49889659767462,58,175,9,3.7886696714915,17,5.554472084124697,58,175,9,0.9673211065759811,3,0.9526177538182468,58,175,9,0.8070626806953222,12,7.812451399528889,58,175,9,2.1715243149051657,12,370.3855468120318
380,58,180,1,1.316236344723489,17,1383.426367259575,58,180,1,1.0395382580011605,11,1127.400283319557,58,180,1,0.9366824727039931,30,20.232421420404844,58,180,1,0.9905963575253676,2,157.9049531899038,58,180,1,0.9647241253786933,9,54.49889659767462,58,180,1,1.1671932401636333,11,5.554472084124697,58,180,1,0.964711364219805,1,0.9526177538182468,58,180,1,0.9998806947773403,9,7.812451399528889,58,180,1,1.0127812895439883,5,370.3855468120318
381,58,180,3,1.6396387120754625,30,1383.426367259575,58,180,3,0.9856593168464527,16,1127.400283319557,58,180,3,1.0647643263617448,37,20.232421420404844,58,180,3,0.9019946096320054,7,157.9049531899038,58,180,3,1.0461341741682668,11,54.49889659767462,58,180,3,1.1472653562760393,15,5.554472084124697,58,180,3,1.0734519806699938,3,0.9526177538182468,58,180,3,1.1082067015187214,11,7.812451399528889,58,180,3,1.180748676298676,12,370.3855468120318
382,58,180,5,1.9755683397253758,31,1383.426367259575,58,180,5,0.9887654040888696,17,1127.400283319557,58,180,5,0.9520854530133764,39,20.232421420404844,58,180,5,0.9761604095657831,7,157.9049531899038,58,180,5,1.2003506974133626,12,54.49889659767462,58,180,5,1.2584946418672458,16,5.554472084124697,58,180,5,1.1068007041332497,3,0.9526177538182468,58,180,5,1.0939907386840741,13,7.812451399528889,58,180,5,1.7570387152864213,12,370.3855468120318
383,58,180,7,5.323307248578833,31,1383.426367259575,58,180,7,0.7910574929610168,17,1127.400283319557,58,180,7,0.6324200452999986,37,20.232421420404844,58,180,7,1.2251805215492078,7,157.9049531899038,58,180,7,1.652894407153932,12,54.49889659767462,58,180,7,1.6614073730296253,17,5.554472084124697,58,180,7,1.042341873742087,3,0.9526177538182468,58,180,7,0.9014038997449287,13,7.812451399528889,58,180,7,2.222255360211524,12,370.3855468120318
384,58,180,9,8.517560590313357,29,1383.426367259575,58,180,9,3.7024502257864316,18,1127.400283319557,58,180,9,0.7316207522798975,35,20.232421420404844,58,180,9,2.4031516342933985,7,157.9049531899038,58,180,9,1.6659015480772716,12,54.49889659767462,58,180,9,3.7886696714915,17,5.554472084124697,58,180,9,0.9673211065759811,3,0.9526177538182468,58,180,9,0.8070626806953222,12,7.812451399528889,58,180,9,2.1715243149051657,12,370.3855468120318
385,58,185,1,1.316236344723489,17,1383.426367259575,58,185,1,1.0395382580011605,11,1127.400283319557,58,185,1,0.925645451561498,31,20.232421420404844,58,185,1,0.9905963575253676,2,157.9049531899038,58,185,1,0.9442480505392253,10,54.49889659767462,58,185,1,1.1671932401636333,11,5.554472084124697,58,185,1,0.964711364219805,1,0.9526177538182468,58,185,1,0.9998806947773403,9,7.812451399528889,58,185,1,1.0127812895439883,5,370.3855468120318
386,58,185,3,1.6396387120754625,30,1383.426367259575,58,185,3,0.9856593168464527,16,1127.400283319557,58,185,3,1.014983969693464,38,20.232421420404844,58,185,3,0.9019946096320054,7,157.9049531899038,58,185,3,1.0218946905522674,12,54.49889659767462,58,185,3,1.1472653562760393,15,5.554472084124697,58,185,3,1.0734519806699938,3,0.9526177538182468,58,185,3,1.1082067015187214,11,7.812451399528889,58,185,3,1.180748676298676,12,370.3855468120318
387,58,185,5,1.9755683397253758,31,1383.426367259575,58,185,5,0.9887654040888696,17,1127.400283319557,58,185,5,0.9075731114028768,40,20.232421420404844,58,185,5,0.9761604095657831,7,157.9049531899038,58,185,5,1.3227957417893415,13,54.49889659767462,58,185,5,1.271206782328294,17,5.554472084124697,58,185,5,1.1068007041332497,3,0.9526177538182468,58,185,5,1.0939907386840741,13,7.812451399528889,58,185,5,1.7570387152864213,12,370.3855468120318
388,58,185,7,5.323307248578833,31,1383.426367259575,58,185,7,0.7910574929610168,17,1127.400283319557,58,185,7,0.5858156252592442,38,20.232421420404844,58,185,7,1.2251805215492078,7,157.9049531899038,58,185,7,1.8215024060236764,13,54.49889659767462,58,185,7,1.5942798827264948,18,5.554472084124697,58,185,7,1.042341873742087,3,0.9526177538182468,58,185,7,0.9014038997449287,13,7.812451399528889,58,185,7,2.222255360211524,12,370.3855468120318
389,58,185,9,8.517560590313357,29,1383.426367259575,58,185,9,3.7024502257864316,18,1127.400283319557,58,185,9,0.6648095799563134,36,20.232421420404844,58,185,9,2.4031516342933985,7,157.9049531899038,58,185,9,1.7930395540803101,13,54.49889659767462,58,185,9,3.635592292178415,18,5.554472084124697,58,185,9,0.9673211065759811,3,0.9526177538182468,58,185,9,0.8070626806953222,12,7.812451399528889,58,185,9,2.1715243149051657,12,370.3855468120318
390,58,190,1,1.316236344723489,17,1383.426367259575,58,190,1,1.0395382580011605,11,1127.400283319557,58,190,1,0.9300826759702872,32,20.232421420404844,58,190,1,0.9905963575253676,2,157.9049531899038,58,190,1,0.9442480505392253,10,54.49889659767462,58,190,1,1.1671932401636333,11,5.554472084124697,58,190,1,0.964711364219805,1,0.9526177538182468,58,190,1,0.9998806947773403,9,7.812451399528889,58,190,1,1.0127812895439883,5,370.3855468120318
391,58,190,3,1.6396387120754625,30,1383.426367259575,58,190,3,0.9856593168464527,16,1127.400283319557,58,190,3,0.9953571854876264,39,20.232421420404844,58,190,3,0.9019946096320054,7,157.9049531899038,58,190,3,1.0218946905522674,12,54.49889659767462,58,190,3,1.1472653562760393,15,5.554472084124697,58,190,3,1.0734519806699938,3,0.9526177538182468,58,190,3,1.1082067015187214,11,7.812451399528889,58,190,3,1.1488555370227358,13,370.3855468120318
392,58,190,5,1.9755683397253758,31,1383.426367259575,58,190,5,0.9887654040888696,17,1127.400283319557,58,190,5,0.9088266458359591,41,20.232421420404844,58,190,5,0.9761604095657831,7,157.9049531899038,58,190,5,1.3227957417893415,13,54.49889659767462,58,190,5,1.271206782328294,17,5.554472084124697,58,190,5,1.1068007041332497,3,0.9526177538182468,58,190,5,1.0939907386840741,13,7.812451399528889,58,190,5,1.6697974473150852,13,370.3855468120318
393,58,190,7,5.323307248578833,31,1383.426367259575,58,190,7,0.7910574929610168,17,1127.400283319557,58,190,7,0.571393928128097,39,20.232421420404844,58,190,7,1.2251805215492078,7,157.9049531899038,58,190,7,1.8215024060236764,13,54.49889659767462,58,190,7,1.5942798827264948,18,5.554472084124697,58,190,7,1.042341873742087,3,0.9526177538182468,58,190,7,0.9014038997449287,13,7.812451399528889,58,190,7,2.359077482620472,13,370.3855468120318
394,58,190,9,8.517560590313357,29,1383.426367259575,58,190,9,3.7024502257864316,18,1127.400283319557,58,190,9,0.6395848254712441,37,20.232421420404844,58,190,9,2.4031516342933985,7,157.9049531899038,58,190,9,1.7930395540803101,13,54.49889659767462,58,190,9,3.635592292178415,18,5.554472084124697,58,190,9,0.9673211065759811,3,0.9526177538182468,58,190,9,0.8070626806953222,12,7.812451399528889,58,190,9,2.411319428011617,13,370.3855468120318
395,58,195,1,1.316236344723489,17,1383.426367259575,58,195,1,1.0395382580011605,11,1127.400283319557,58,195,1,0.9300826759702872,32,20.232421420404844,58,195,1,0.9905963575253676,2,157.9049531899038,58,195,1,0.9442480505392253,10,54.49889659767462,58,195,1,1.2356254701019442,12,5.554472084124697,58,195,1,0.9597373244078315,2,0.9526177538182468,58,195,1,0.9998806947773403,9,7.812451399528889,58,195,1,1.0127812895439883,5,370.3855468120318
396,58,195,3,1.6396387120754625,30,1383.426367259575,58,195,3,0.9856593168464527,16,1127.400283319557,58,195,3,0.9953571854876264,39,20.232421420404844,58,195,3,0.9019946096320054,7,157.9049531899038,58,195,3,1.0218946905522674,12,54.49889659767462,58,195,3,1.2145292196701876,16,5.554472084124697,58,195,3,1.2486246733206936,4,0.9526177538182468,58,195,3,1.1082067015187214,11,7.812451399528889,58,195,3,1.1073756429482655,14,370.3855468120318
397,58,195,5,1.9755683397253758,31,1383.426367259575,58,195,5,0.9887654040888696,17,1127.400283319557,58,195,5,0.9088266458359591,41,20.232421420404844,58,195,5,0.9761604095657831,7,157.9049531899038,58,195,5,1.3227957417893415,13,54.49889659767462,58,195,5,1.3825839160253726,18,5.554472084124697,58,195,5,1.2374824496808288,4,0.9526177538182468,58,195,5,1.0939907386840741,13,7.812451399528889,58,195,5,1.5856155627340638,14,370.3855468120318
398,58,195,7,5.323307248578833,31,1383.426367259575,58,195,7,0.7910574929610168,17,1127.400283319557,58,195,7,0.571393928128097,39,20.232421420404844,58,195,7,1.2251805215492078,7,157.9049531899038,58,195,7,1.8215024060236764,13,54.49889659767462,58,195,7,1.6930034605309863,19,5.554472084124697,58,195,7,1.165412861146836,4,0.9526177538182468,58,195,7,0.9014038997449287,13,7.812451399528889,58,195,7,2.105362209091567,14,370.3855468120318
399,58,195,9,8.517560590313357,29,1383.426367259575,58,195,9,3.7024502257864316,18,1127.400283319557,58,195,9,0.6395848254712441,37,20.232421420404844,58,195,9,2.4031516342933985,7,157.9049531899038,58,195,9,1.7930395540803101,13,54.49889659767462,58,195,9,3.760131564312636,19,5.554472084124697,58,195,9,1.0558487969417405,4,0.9526177538182468,58,195,9,0.8070626806953222,12,7.812451399528889,58,195,9,2.1519856109790574,14,370.3855468120318
400,58,200,1,1.316236344723489,17,1383.426367259575,58,200,1,1.0395382580011605,11,1127.400283319557,58,200,1,0.9618963502413339,33,20.232421420404844,58,200,1,0.9905963575253676,2,157.9049531899038,58,200,1,0.9373687753038977,11,54.49889659767462,58,200,1,1.2356254701019442,12,5.554472084124697,58,200,1,0.9597373244078315,2,0.9526177538182468,58,200,1,0.9998806947773403,9,7.812451399528889,58,200,1,1.0127812895439883,5,370.3855468120318
401,58,200,3,1.6396387120754625,30,1383.426367259575,58,200,3,0.9856593168464527,16,1127.400283319557,58,200,3,1.1622202082645061,41,20.232421420404844,58,200,3,0.9019946096320054,7,157.9049531899038,58,200,3,0.9941828550924514,13,54.49889659767462,58,200,3,1.2145292196701876,16,5.554472084124697,58,200,3,1.2486246733206936,4,0.9526177538182468,58,200,3,1.1082067015187214,11,7.812451399528889,58,200,3,1.1073756429482655,14,370.3855468120318
402,58,200,5,1.9755683397253758,31,1383.426367259575,58,200,5,0.9887654040888696,17,1127.400283319557,58,200,5,0.9928005186408371,43,20.232421420404844,58,200,5,0.9761604095657831,7,157.9049531899038,58,200,5,1.3260592191696403,14,54.49889659767462,58,200,5,1.3825839160253726,18,5.554472084124697,58,200,5,1.2374824496808288,4,0.9526177538182468,58,200,5,1.0939907386840741,13,7.812451399528889,58,200,5,1.5856155627340638,14,370.3855468120318
403,58,200,7,5.323307248578833,31,1383.426367259575,58,200,7,0.7910574929610168,17,1127.400283319557,58,200,7,0.6174136473082322,41,20.232421420404844,58,200,7,1.2251805215492078,7,157.9049531899038,58,200,7,1.7992796096496197,14,54.49889659767462,58,200,7,1.6930034605309863,19,5.554472084124697,58,200,7,1.165412861146836,4,0.9526177538182468,58,200,7,0.9014038997449287,13,7.812451399528889,58,200,7,2.105362209091567,14,370.3855468120318
404,58,200,9,8.517560590313357,29,1383.426367259575,58,200,9,3.7024502257864316,18,1127.400283319557,58,200,9,0.66160124308035,39,20.232421420404844,58,200,9,2.4031516342933985,7,157.9049531899038,58,200,9,1.755578000538625,14,54.49889659767462,58,200,9,3.760131564312636,19,5.554472084124697,58,200,9,1.0558487969417405,4,0.9526177538182468,58,200,9,0.8070626806953222,12,7.812451399528889,58,200,9,2.1519856109790574,14,370.3855468120318
405,58,205,1,1.316236344723489,17,1383.426367259575,58,205,1,1.0395382580011605,11,1127.400283319557,58,205,1,0.9618963502413339,33,20.232421420404844,58,205,1,0.9905963575253676,2,157.9049531899038,58,205,1,0.9373687753038977,11,54.49889659767462,58,205,1,1.2356254701019442,12,5.554472084124697,58,205,1,0.9597373244078315,2,0.9526177538182468,58,205,1,0.9998806947773403,9,7.812451399528889,58,205,1,1.0127812895439883,5,370.3855468120318
406,58,205,3,1.6396387120754625,30,1383.426367259575,58,205,3,0.9856593168464527,16,1127.400283319557,58,205,3,1.1622202082645061,41,20.232421420404844,58,205,3,0.9019946096320054,7,157.9049531899038,58,205,3,0.9941828550924514,13,54.49889659767462,58,205,3,1.2145292196701876,16,5.554472084124697,58,205,3,1.2486246733206936,4,0.9526177538182468,58,205,3,1.1082067015187214,11,7.812451399528889,58,205,3,1.1073756429482655,14,370.3855468120318
407,58,205,5,1.9755683397253758,31,1383.426367259575,58,205,5,0.9887654040888696,17,1127.400283319557,58,205,5,0.9928005186408371,43,20.232421420404844,58,205,5,0.9761604095657831,7,157.9049531899038,58,205,5,1.3260592191696403,14,54.49889659767462,58,205,5,1.3825839160253726,18,5.554472084124697,58,205,5,1.2374824496808288,4,0.9526177538182468,58,205,5,1.0939907386840741,13,7.812451399528889,58,205,5,1.5856155627340638,14,370.3855468120318
408,58,205,7,5.323307248578833,31,1383.426367259575,58,205,7,0.7910574929610168,17,1127.400283319557,58,205,7,0.6174136473082322,41,20.232421420404844,58,205,7,1.2251805215492078,7,157.9049531899038,58,205,7,1.7992796096496197,14,54.49889659767462,58,205,7,1.6930034605309863,19,5.554472084124697,58,205,7,1.165412861146836,4,0.9526177538182468,58,205,7,0.9014038997449287,13,7.812451399528889,58,205,7,2.105362209091567,14,370.3855468120318
409,58,205,9,8.517560590313357,29,1383.426367259575,58,205,9,3.7024502257864316,18,1127.400283319557,58,205,9,0.66160124308035,39,20.232421420404844,58,205,9,2.4031516342933985,7,157.9049531899038,58,205,9,1.755578000538625,14,54.49889659767462,58,205,9,3.760131564312636,19,5.554472084124697,58,205,9,1.0558487969417405,4,0.9526177538182468,58,205,9,0.8070626806953222,12,7.812451399528889,58,205,9,2.1519856109790574,14,370.3855468120318
410,58,210,1,1.316236344723489,17,1383.426367259575,58,210,1,1.0395382580011605,11,1127.400283319557,58,210,1,0.9556231053386567,34,20.232421420404844,58,210,1,0.9905963575253676,2,157.9049531899038,58,210,1,0.9373687753038977,11,54.49889659767462,58,210,1,1.2356254701019442,12,5.554472084124697,58,210,1,0.9597373244078315,2,0.9526177538182468,58,210,1,0.9998806947773403,9,7.812451399528889,58,210,1,1.0127812895439883,5,370.3855468120318
411,58,210,3,1.6396387120754625,30,1383.426367259575,58,210,3,0.9856593168464527,16,1127.400283319557,58,210,3,1.2834952699613198,42,20.232421420404844,58,210,3,0.9019946096320054,7,157.9049531899038,58,210,3,0.9941828550924514,13,54.49889659767462,58,210,3,1.2145292196701876,16,5.554472084124697,58,210,3,1.2486246733206936,4,0.9526177538182468,58,210,3,1.1082067015187214,11,7.812451399528889,58,210,3,1.1073756429482655,14,370.3855468120318
412,58,210,5,1.9755683397253758,31,1383.426367259575,58,210,5,0.9887654040888696,17,1127.400283319557,58,210,5,1.1028718112958915,44,20.232421420404844,58,210,5,0.9761604095657831,7,157.9049531899038,58,210,5,1.3260592191696403,14,54.49889659767462,58,210,5,1.3825839160253726,18,5.554472084124697,58,210,5,1.2374824496808288,4,0.9526177538182468,58,210,5,1.0939907386840741,13,7.812451399528889,58,210,5,1.5856155627340638,14,370.3855468120318
413,58,210,7,5.323307248578833,31,1383.426367259575,58,210,7,0.7910574929610168,17,1127.400283319557,58,210,7,0.6804972087277045,42,20.232421420404844,58,210,7,1.2251805215492078,7,157.9049531899038,58,210,7,1.7992796096496197,14,54.49889659767462,58,210,7,1.6930034605309863,19,5.554472084124697,58,210,7,1.165412861146836,4,0.9526177538182468,58,210,7,0.9014038997449287,13,7.812451399528889,58,210,7,2.105362209091567,14,370.3855468120318
414,58,210,9,8.517560590313357,29,1383.426367259575,58,210,9,3.7024502257864316,18,1127.400283319557,58,210,9,0.7917640982348887,39,20.232421420404844,58,210,9,2.4031516342933985,7,157.9049531899038,58,210,9,1.755578000538625,14,54.49889659767462,58,210,9,3.760131564312636,19,5.554472084124697,58,210,9,1.0558487969417405,4,0.9526177538182468,58,210,9,0.8070626806953222,12,7.812451399528889,58,210,9,2.1519856109790574,14,370.3855468120318
415,58,215,1,1.316236344723489,17,1383.426367259575,58,215,1,1.0395382580011605,11,1127.400283319557,58,215,1,0.9556231053386567,34,20.232421420404844,58,215,1,0.9905963575253676,2,157.9049531899038,58,215,1,0.9373687753038977,11,54.49889659767462,58,215,1,1.2356254701019442,12,5.554472084124697,58,215,1,0.9597373244078315,2,0.9526177538182468,58,215,1,0.9998806947773403,9,7.812451399528889,58,215,1,1.0127812895439883,5,370.3855468120318
